"","dimension","group","pp_id","color","value","dimension_concept"
"1221","fast-slow","sighted","sighted_8","blue",6,"fast-slow-blue"
"1222","fast-slow","sighted","sighted_8","purple",5,"fast-slow-purple"
"1223","fast-slow","sighted","sighted_8","brown",4,"fast-slow-brown"
"1224","fast-slow","sighted","sighted_8","black",4,"fast-slow-black"
"1225","cold-hot","sighted","sighted_9","white",1,"cold-hot-white"
"1226","cold-hot","sighted","sighted_9","red",7,"cold-hot-red"
"1227","cold-hot","sighted","sighted_9","orange",6,"cold-hot-orange"
"1228","cold-hot","sighted","sighted_9","yellow",4,"cold-hot-yellow"
"1229","cold-hot","sighted","sighted_9","green",3,"cold-hot-green"
"1230","cold-hot","sighted","sighted_9","blue",1,"cold-hot-blue"
"1231","cold-hot","sighted","sighted_9","purple",3,"cold-hot-purple"
"1232","cold-hot","sighted","sighted_9","brown",3,"cold-hot-brown"
"1233","cold-hot","sighted","sighted_9","black",6,"cold-hot-black"
"1234","ripe-unripe","sighted","sighted_9","white",4,"ripe-unripe-white"
"1235","ripe-unripe","sighted","sighted_9","red",2,"ripe-unripe-red"
"1236","ripe-unripe","sighted","sighted_9","orange",2,"ripe-unripe-orange"
"1237","ripe-unripe","sighted","sighted_9","yellow",1,"ripe-unripe-yellow"
"1238","ripe-unripe","sighted","sighted_9","green",1,"ripe-unripe-green"
"1239","ripe-unripe","sighted","sighted_9","blue",4,"ripe-unripe-blue"
"1240","ripe-unripe","sighted","sighted_9","purple",6,"ripe-unripe-purple"
"1241","ripe-unripe","sighted","sighted_9","brown",6,"ripe-unripe-brown"
"1242","ripe-unripe","sighted","sighted_9","black",7,"ripe-unripe-black"
"1243","new-old","sighted","sighted_9","white",1,"new-old-white"
"1244","new-old","sighted","sighted_9","red",5,"new-old-red"
"1245","new-old","sighted","sighted_9","orange",5,"new-old-orange"
"1246","new-old","sighted","sighted_9","yellow",6,"new-old-yellow"
"1247","new-old","sighted","sighted_9","green",1,"new-old-green"
"1248","new-old","sighted","sighted_9","blue",3,"new-old-blue"
"1249","new-old","sighted","sighted_9","purple",4,"new-old-purple"
"1250","new-old","sighted","sighted_9","brown",7,"new-old-brown"
"1251","new-old","sighted","sighted_9","black",2,"new-old-black"
"1252","submissive-aggressive","sighted","sighted_9","white",2,"submissive-aggressive-white"
"1253","submissive-aggressive","sighted","sighted_9","red",7,"submissive-aggressive-red"
"1254","submissive-aggressive","sighted","sighted_9","orange",4,"submissive-aggressive-orange"
"1255","submissive-aggressive","sighted","sighted_9","yellow",1,"submissive-aggressive-yellow"
"1256","submissive-aggressive","sighted","sighted_9","green",3,"submissive-aggressive-green"
"1257","submissive-aggressive","sighted","sighted_9","blue",2,"submissive-aggressive-blue"
"1258","submissive-aggressive","sighted","sighted_9","purple",6,"submissive-aggressive-purple"
"1259","submissive-aggressive","sighted","sighted_9","brown",5,"submissive-aggressive-brown"
"1260","submissive-aggressive","sighted","sighted_9","black",7,"submissive-aggressive-black"
"1261","selfless-jealous","sighted","sighted_9","white",4,"selfless-jealous-white"
"1262","selfless-jealous","sighted","sighted_9","red",7,"selfless-jealous-red"
"1263","selfless-jealous","sighted","sighted_9","orange",6,"selfless-jealous-orange"
"1264","selfless-jealous","sighted","sighted_9","yellow",5,"selfless-jealous-yellow"
"1265","selfless-jealous","sighted","sighted_9","green",7,"selfless-jealous-green"
"1266","selfless-jealous","sighted","sighted_9","blue",1,"selfless-jealous-blue"
"1267","selfless-jealous","sighted","sighted_9","purple",1,"selfless-jealous-purple"
"1268","selfless-jealous","sighted","sighted_9","brown",4,"selfless-jealous-brown"
"1269","selfless-jealous","sighted","sighted_9","black",4,"selfless-jealous-black"
"1270","active-passive","sighted","sighted_9","white",4,"active-passive-white"
"1271","active-passive","sighted","sighted_9","red",1,"active-passive-red"
"1272","active-passive","sighted","sighted_9","orange",2,"active-passive-orange"
"1273","active-passive","sighted","sighted_9","yellow",3,"active-passive-yellow"
"1274","active-passive","sighted","sighted_9","green",4,"active-passive-green"
"1275","active-passive","sighted","sighted_9","blue",7,"active-passive-blue"
"1276","active-passive","sighted","sighted_9","purple",5,"active-passive-purple"
"1277","active-passive","sighted","sighted_9","brown",5,"active-passive-brown"
"1278","active-passive","sighted","sighted_9","black",4,"active-passive-black"
"1279","like-dislike","sighted","sighted_9","white",5,"like-dislike-white"
"1280","like-dislike","sighted","sighted_9","red",2,"like-dislike-red"
"1281","like-dislike","sighted","sighted_9","orange",2,"like-dislike-orange"
"1282","like-dislike","sighted","sighted_9","yellow",1,"like-dislike-yellow"
"1283","like-dislike","sighted","sighted_9","green",3,"like-dislike-green"
"1284","like-dislike","sighted","sighted_9","blue",1,"like-dislike-blue"
"1285","like-dislike","sighted","sighted_9","purple",4,"like-dislike-purple"
"1286","like-dislike","sighted","sighted_9","brown",6,"like-dislike-brown"
"1287","like-dislike","sighted","sighted_9","black",7,"like-dislike-black"
"1288","clean-dirty","sighted","sighted_9","white",1,"clean-dirty-white"
"1289","clean-dirty","sighted","sighted_9","red",5,"clean-dirty-red"
"1290","clean-dirty","sighted","sighted_9","orange",4,"clean-dirty-orange"
"1291","clean-dirty","sighted","sighted_9","yellow",4,"clean-dirty-yellow"
"1292","clean-dirty","sighted","sighted_9","green",3,"clean-dirty-green"
"1293","clean-dirty","sighted","sighted_9","blue",2,"clean-dirty-blue"
"1294","clean-dirty","sighted","sighted_9","purple",5,"clean-dirty-purple"
"1295","clean-dirty","sighted","sighted_9","brown",7,"clean-dirty-brown"
"1296","clean-dirty","sighted","sighted_9","black",6,"clean-dirty-black"
"1297","fresh-stale","sighted","sighted_9","white",1,"fresh-stale-white"
"1298","fresh-stale","sighted","sighted_9","red",4,"fresh-stale-red"
"1299","fresh-stale","sighted","sighted_9","orange",3,"fresh-stale-orange"
"1300","fresh-stale","sighted","sighted_9","yellow",2,"fresh-stale-yellow"
"1301","fresh-stale","sighted","sighted_9","green",1,"fresh-stale-green"
"1302","fresh-stale","sighted","sighted_9","blue",5,"fresh-stale-blue"
"1303","fresh-stale","sighted","sighted_9","purple",6,"fresh-stale-purple"
"1304","fresh-stale","sighted","sighted_9","brown",7,"fresh-stale-brown"
"1305","fresh-stale","sighted","sighted_9","black",7,"fresh-stale-black"
"1306","calm-angry","sighted","sighted_9","white",1,"calm-angry-white"
"1307","calm-angry","sighted","sighted_9","red",7,"calm-angry-red"
"1308","calm-angry","sighted","sighted_9","orange",6,"calm-angry-orange"
"1309","calm-angry","sighted","sighted_9","yellow",2,"calm-angry-yellow"
"1310","calm-angry","sighted","sighted_9","green",1,"calm-angry-green"
"1311","calm-angry","sighted","sighted_9","blue",1,"calm-angry-blue"
"1312","calm-angry","sighted","sighted_9","purple",3,"calm-angry-purple"
"1313","calm-angry","sighted","sighted_9","brown",4,"calm-angry-brown"
"1314","calm-angry","sighted","sighted_9","black",7,"calm-angry-black"
"1315","happy-sad","sighted","sighted_9","white",4,"happy-sad-white"
"1316","happy-sad","sighted","sighted_9","red",5,"happy-sad-red"
"1317","happy-sad","sighted","sighted_9","orange",2,"happy-sad-orange"
"1318","happy-sad","sighted","sighted_9","yellow",3,"happy-sad-yellow"
"1319","happy-sad","sighted","sighted_9","green",6,"happy-sad-green"
"1320","happy-sad","sighted","sighted_9","blue",7,"happy-sad-blue"
"1321","happy-sad","sighted","sighted_9","purple",7,"happy-sad-purple"
"1322","happy-sad","sighted","sighted_9","brown",4,"happy-sad-brown"
"1323","happy-sad","sighted","sighted_9","black",5,"happy-sad-black"
"1324","exciting-dull","sighted","sighted_9","white",5,"exciting-dull-white"
"1325","exciting-dull","sighted","sighted_9","red",1,"exciting-dull-red"
"1326","exciting-dull","sighted","sighted_9","orange",2,"exciting-dull-orange"
"1327","exciting-dull","sighted","sighted_9","yellow",3,"exciting-dull-yellow"
"1328","exciting-dull","sighted","sighted_9","green",4,"exciting-dull-green"
"1329","exciting-dull","sighted","sighted_9","blue",6,"exciting-dull-blue"
"1330","exciting-dull","sighted","sighted_9","purple",5,"exciting-dull-purple"
"1331","exciting-dull","sighted","sighted_9","brown",7,"exciting-dull-brown"
"1332","exciting-dull","sighted","sighted_9","black",6,"exciting-dull-black"
"1333","soft-hard","sighted","sighted_9","white",1,"soft-hard-white"
"1334","soft-hard","sighted","sighted_9","red",4,"soft-hard-red"
"1335","soft-hard","sighted","sighted_9","orange",6,"soft-hard-orange"
"1336","soft-hard","sighted","sighted_9","yellow",6,"soft-hard-yellow"
"1337","soft-hard","sighted","sighted_9","green",4,"soft-hard-green"
"1338","soft-hard","sighted","sighted_9","blue",2,"soft-hard-blue"
"1339","soft-hard","sighted","sighted_9","purple",3,"soft-hard-purple"
"1340","soft-hard","sighted","sighted_9","brown",6,"soft-hard-brown"
"1341","soft-hard","sighted","sighted_9","black",7,"soft-hard-black"
"1342","light-heavy","sighted","sighted_9","white",1,"light-heavy-white"
"1343","light-heavy","sighted","sighted_9","red",3,"light-heavy-red"
"1344","light-heavy","sighted","sighted_9","orange",3,"light-heavy-orange"
"1345","light-heavy","sighted","sighted_9","yellow",2,"light-heavy-yellow"
"1346","light-heavy","sighted","sighted_9","green",4,"light-heavy-green"
"1347","light-heavy","sighted","sighted_9","blue",4,"light-heavy-blue"
"1348","light-heavy","sighted","sighted_9","purple",7,"light-heavy-purple"
"1349","light-heavy","sighted","sighted_9","brown",6,"light-heavy-brown"
"1350","light-heavy","sighted","sighted_9","black",7,"light-heavy-black"
"1351","relaxed-tense","sighted","sighted_9","white",4,"relaxed-tense-white"
"1352","relaxed-tense","sighted","sighted_9","red",7,"relaxed-tense-red"
"1353","relaxed-tense","sighted","sighted_9","orange",6,"relaxed-tense-orange"
"1354","relaxed-tense","sighted","sighted_9","yellow",4,"relaxed-tense-yellow"
"1355","relaxed-tense","sighted","sighted_9","green",1,"relaxed-tense-green"
"1356","relaxed-tense","sighted","sighted_9","blue",2,"relaxed-tense-blue"
"1357","relaxed-tense","sighted","sighted_9","purple",2,"relaxed-tense-purple"
"1358","relaxed-tense","sighted","sighted_9","brown",3,"relaxed-tense-brown"
"1359","relaxed-tense","sighted","sighted_9","black",1,"relaxed-tense-black"
"1360","alive-dead","sighted","sighted_9","white",1,"alive-dead-white"
"1361","alive-dead","sighted","sighted_9","red",5,"alive-dead-red"
"1362","alive-dead","sighted","sighted_9","orange",4,"alive-dead-orange"
"1363","alive-dead","sighted","sighted_9","yellow",3,"alive-dead-yellow"
"1364","alive-dead","sighted","sighted_9","green",2,"alive-dead-green"
"1365","alive-dead","sighted","sighted_9","blue",6,"alive-dead-blue"
"1366","alive-dead","sighted","sighted_9","purple",6,"alive-dead-purple"
"1367","alive-dead","sighted","sighted_9","brown",5,"alive-dead-brown"
"1368","alive-dead","sighted","sighted_9","black",7,"alive-dead-black"
"1369","fast-slow","sighted","sighted_9","white",4,"fast-slow-white"
"1370","fast-slow","sighted","sighted_9","red",1,"fast-slow-red"
"1371","fast-slow","sighted","sighted_9","orange",2,"fast-slow-orange"
"1372","fast-slow","sighted","sighted_9","yellow",3,"fast-slow-yellow"
"1373","fast-slow","sighted","sighted_9","green",6,"fast-slow-green"
"1374","fast-slow","sighted","sighted_9","blue",7,"fast-slow-blue"
"1375","fast-slow","sighted","sighted_9","purple",5,"fast-slow-purple"
"1376","fast-slow","sighted","sighted_9","brown",5,"fast-slow-brown"
"1377","fast-slow","sighted","sighted_9","black",4,"fast-slow-black"
"1378","cold-hot","sighted","sighted_10","white",1,"cold-hot-white"
"1379","cold-hot","sighted","sighted_10","red",7,"cold-hot-red"
"1380","cold-hot","sighted","sighted_10","orange",7,"cold-hot-orange"
"1381","cold-hot","sighted","sighted_10","yellow",5,"cold-hot-yellow"
"1382","cold-hot","sighted","sighted_10","green",3,"cold-hot-green"
"1383","cold-hot","sighted","sighted_10","blue",2,"cold-hot-blue"
"1384","cold-hot","sighted","sighted_10","purple",4,"cold-hot-purple"
"1385","cold-hot","sighted","sighted_10","brown",3,"cold-hot-brown"
"1386","cold-hot","sighted","sighted_10","black",7,"cold-hot-black"
"1387","ripe-unripe","sighted","sighted_10","white",7,"ripe-unripe-white"
"1388","ripe-unripe","sighted","sighted_10","red",1,"ripe-unripe-red"
"1389","ripe-unripe","sighted","sighted_10","orange",1,"ripe-unripe-orange"
"1390","ripe-unripe","sighted","sighted_10","yellow",2,"ripe-unripe-yellow"
"1391","ripe-unripe","sighted","sighted_10","green",4,"ripe-unripe-green"
"1392","ripe-unripe","sighted","sighted_10","blue",5,"ripe-unripe-blue"
"1393","ripe-unripe","sighted","sighted_10","purple",6,"ripe-unripe-purple"
"1394","ripe-unripe","sighted","sighted_10","brown",2,"ripe-unripe-brown"
"1395","ripe-unripe","sighted","sighted_10","black",3,"ripe-unripe-black"
"1396","new-old","sighted","sighted_10","white",4,"new-old-white"
"1397","new-old","sighted","sighted_10","red",1,"new-old-red"
"1398","new-old","sighted","sighted_10","orange",7,"new-old-orange"
"1399","new-old","sighted","sighted_10","yellow",7,"new-old-yellow"
"1400","new-old","sighted","sighted_10","green",7,"new-old-green"
"1401","new-old","sighted","sighted_10","blue",1,"new-old-blue"
"1402","new-old","sighted","sighted_10","purple",2,"new-old-purple"
"1403","new-old","sighted","sighted_10","brown",6,"new-old-brown"
"1404","new-old","sighted","sighted_10","black",2,"new-old-black"
"1405","submissive-aggressive","sighted","sighted_10","white",3,"submissive-aggressive-white"
"1406","submissive-aggressive","sighted","sighted_10","red",5,"submissive-aggressive-red"
"1407","submissive-aggressive","sighted","sighted_10","orange",4,"submissive-aggressive-orange"
"1408","submissive-aggressive","sighted","sighted_10","yellow",4,"submissive-aggressive-yellow"
"1409","submissive-aggressive","sighted","sighted_10","green",6,"submissive-aggressive-green"
"1410","submissive-aggressive","sighted","sighted_10","blue",3,"submissive-aggressive-blue"
"1411","submissive-aggressive","sighted","sighted_10","purple",5,"submissive-aggressive-purple"
"1412","submissive-aggressive","sighted","sighted_10","brown",5,"submissive-aggressive-brown"
"1413","submissive-aggressive","sighted","sighted_10","black",3,"submissive-aggressive-black"
"1414","selfless-jealous","sighted","sighted_10","white",1,"selfless-jealous-white"
"1415","selfless-jealous","sighted","sighted_10","red",4,"selfless-jealous-red"
"1416","selfless-jealous","sighted","sighted_10","orange",3,"selfless-jealous-orange"
"1417","selfless-jealous","sighted","sighted_10","yellow",1,"selfless-jealous-yellow"
"1418","selfless-jealous","sighted","sighted_10","green",5,"selfless-jealous-green"
"1419","selfless-jealous","sighted","sighted_10","blue",1,"selfless-jealous-blue"
"1420","selfless-jealous","sighted","sighted_10","purple",7,"selfless-jealous-purple"
"1421","selfless-jealous","sighted","sighted_10","brown",6,"selfless-jealous-brown"
"1422","selfless-jealous","sighted","sighted_10","black",6,"selfless-jealous-black"
"1423","active-passive","sighted","sighted_10","white",6,"active-passive-white"
"1424","active-passive","sighted","sighted_10","red",1,"active-passive-red"
"1425","active-passive","sighted","sighted_10","orange",4,"active-passive-orange"
"1426","active-passive","sighted","sighted_10","yellow",4,"active-passive-yellow"
"1427","active-passive","sighted","sighted_10","green",5,"active-passive-green"
"1428","active-passive","sighted","sighted_10","blue",3,"active-passive-blue"
"1429","active-passive","sighted","sighted_10","purple",2,"active-passive-purple"
"1430","active-passive","sighted","sighted_10","brown",5,"active-passive-brown"
"1431","active-passive","sighted","sighted_10","black",1,"active-passive-black"
"1432","like-dislike","sighted","sighted_10","white",4,"like-dislike-white"
"1433","like-dislike","sighted","sighted_10","red",1,"like-dislike-red"
"1434","like-dislike","sighted","sighted_10","orange",1,"like-dislike-orange"
"1435","like-dislike","sighted","sighted_10","yellow",1,"like-dislike-yellow"
"1436","like-dislike","sighted","sighted_10","green",2,"like-dislike-green"
"1437","like-dislike","sighted","sighted_10","blue",3,"like-dislike-blue"
"1438","like-dislike","sighted","sighted_10","purple",7,"like-dislike-purple"
"1439","like-dislike","sighted","sighted_10","brown",7,"like-dislike-brown"
"1440","like-dislike","sighted","sighted_10","black",6,"like-dislike-black"
"1441","clean-dirty","sighted","sighted_10","white",1,"clean-dirty-white"
"1442","clean-dirty","sighted","sighted_10","red",4,"clean-dirty-red"
"1443","clean-dirty","sighted","sighted_10","orange",3,"clean-dirty-orange"
"1444","clean-dirty","sighted","sighted_10","yellow",2,"clean-dirty-yellow"
"1445","clean-dirty","sighted","sighted_10","green",3,"clean-dirty-green"
"1446","clean-dirty","sighted","sighted_10","blue",5,"clean-dirty-blue"
"1447","clean-dirty","sighted","sighted_10","purple",5,"clean-dirty-purple"
"1448","clean-dirty","sighted","sighted_10","brown",7,"clean-dirty-brown"
"1449","clean-dirty","sighted","sighted_10","black",6,"clean-dirty-black"
"1450","fresh-stale","sighted","sighted_10","white",2,"fresh-stale-white"
"1451","fresh-stale","sighted","sighted_10","red",1,"fresh-stale-red"
"1452","fresh-stale","sighted","sighted_10","orange",4,"fresh-stale-orange"
"1453","fresh-stale","sighted","sighted_10","yellow",4,"fresh-stale-yellow"
"1454","fresh-stale","sighted","sighted_10","green",7,"fresh-stale-green"
"1455","fresh-stale","sighted","sighted_10","blue",4,"fresh-stale-blue"
"1456","fresh-stale","sighted","sighted_10","purple",4,"fresh-stale-purple"
"1457","fresh-stale","sighted","sighted_10","brown",6,"fresh-stale-brown"
"1458","fresh-stale","sighted","sighted_10","black",6,"fresh-stale-black"
"1459","calm-angry","sighted","sighted_10","white",4,"calm-angry-white"
"1460","calm-angry","sighted","sighted_10","red",7,"calm-angry-red"
"1461","calm-angry","sighted","sighted_10","orange",6,"calm-angry-orange"
"1462","calm-angry","sighted","sighted_10","yellow",3,"calm-angry-yellow"
"1463","calm-angry","sighted","sighted_10","green",2,"calm-angry-green"
"1464","calm-angry","sighted","sighted_10","blue",1,"calm-angry-blue"
"1465","calm-angry","sighted","sighted_10","purple",3,"calm-angry-purple"
"1466","calm-angry","sighted","sighted_10","brown",4,"calm-angry-brown"
"1467","calm-angry","sighted","sighted_10","black",4,"calm-angry-black"
"1468","happy-sad","sighted","sighted_10","white",1,"happy-sad-white"
"1469","happy-sad","sighted","sighted_10","red",1,"happy-sad-red"
"1470","happy-sad","sighted","sighted_10","orange",1,"happy-sad-orange"
"1471","happy-sad","sighted","sighted_10","yellow",4,"happy-sad-yellow"
"1472","happy-sad","sighted","sighted_10","green",7,"happy-sad-green"
"1473","happy-sad","sighted","sighted_10","blue",5,"happy-sad-blue"
"1474","happy-sad","sighted","sighted_10","purple",1,"happy-sad-purple"
"1475","happy-sad","sighted","sighted_10","brown",5,"happy-sad-brown"
"1476","happy-sad","sighted","sighted_10","black",2,"happy-sad-black"
"1477","exciting-dull","sighted","sighted_10","white",6,"exciting-dull-white"
"1478","exciting-dull","sighted","sighted_10","red",2,"exciting-dull-red"
"1479","exciting-dull","sighted","sighted_10","orange",6,"exciting-dull-orange"
"1480","exciting-dull","sighted","sighted_10","yellow",4,"exciting-dull-yellow"
"1481","exciting-dull","sighted","sighted_10","green",7,"exciting-dull-green"
"1482","exciting-dull","sighted","sighted_10","blue",5,"exciting-dull-blue"
"1483","exciting-dull","sighted","sighted_10","purple",3,"exciting-dull-purple"
"1484","exciting-dull","sighted","sighted_10","brown",7,"exciting-dull-brown"
"1485","exciting-dull","sighted","sighted_10","black",6,"exciting-dull-black"
"1486","soft-hard","sighted","sighted_10","white",1,"soft-hard-white"
"1487","soft-hard","sighted","sighted_10","red",7,"soft-hard-red"
"1488","soft-hard","sighted","sighted_10","orange",4,"soft-hard-orange"
"1489","soft-hard","sighted","sighted_10","yellow",1,"soft-hard-yellow"
"1490","soft-hard","sighted","sighted_10","green",3,"soft-hard-green"
"1491","soft-hard","sighted","sighted_10","blue",6,"soft-hard-blue"
"1492","soft-hard","sighted","sighted_10","purple",6,"soft-hard-purple"
"1493","soft-hard","sighted","sighted_10","brown",5,"soft-hard-brown"
"1494","soft-hard","sighted","sighted_10","black",7,"soft-hard-black"
"1495","light-heavy","sighted","sighted_10","white",1,"light-heavy-white"
"1496","light-heavy","sighted","sighted_10","red",5,"light-heavy-red"
"1497","light-heavy","sighted","sighted_10","orange",2,"light-heavy-orange"
"1498","light-heavy","sighted","sighted_10","yellow",1,"light-heavy-yellow"
"1499","light-heavy","sighted","sighted_10","green",2,"light-heavy-green"
"1500","light-heavy","sighted","sighted_10","blue",4,"light-heavy-blue"
"1501","light-heavy","sighted","sighted_10","purple",6,"light-heavy-purple"
"1502","light-heavy","sighted","sighted_10","brown",5,"light-heavy-brown"
"1503","light-heavy","sighted","sighted_10","black",7,"light-heavy-black"
"1504","relaxed-tense","sighted","sighted_10","white",1,"relaxed-tense-white"
"1505","relaxed-tense","sighted","sighted_10","red",5,"relaxed-tense-red"
"1506","relaxed-tense","sighted","sighted_10","orange",2,"relaxed-tense-orange"
"1507","relaxed-tense","sighted","sighted_10","yellow",2,"relaxed-tense-yellow"
"1508","relaxed-tense","sighted","sighted_10","green",2,"relaxed-tense-green"
"1509","relaxed-tense","sighted","sighted_10","blue",4,"relaxed-tense-blue"
"1510","relaxed-tense","sighted","sighted_10","purple",7,"relaxed-tense-purple"
"1511","relaxed-tense","sighted","sighted_10","brown",5,"relaxed-tense-brown"
"1512","relaxed-tense","sighted","sighted_10","black",4,"relaxed-tense-black"
"1513","alive-dead","sighted","sighted_10","white",7,"alive-dead-white"
"1514","alive-dead","sighted","sighted_10","red",1,"alive-dead-red"
"1515","alive-dead","sighted","sighted_10","orange",5,"alive-dead-orange"
"1516","alive-dead","sighted","sighted_10","yellow",5,"alive-dead-yellow"
"1517","alive-dead","sighted","sighted_10","green",5,"alive-dead-green"
"1518","alive-dead","sighted","sighted_10","blue",3,"alive-dead-blue"
"1519","alive-dead","sighted","sighted_10","purple",1,"alive-dead-purple"
"1520","alive-dead","sighted","sighted_10","brown",6,"alive-dead-brown"
"1521","alive-dead","sighted","sighted_10","black",2,"alive-dead-black"
"1522","fast-slow","sighted","sighted_10","white",1,"fast-slow-white"
"1523","fast-slow","sighted","sighted_10","red",1,"fast-slow-red"
"1524","fast-slow","sighted","sighted_10","orange",5,"fast-slow-orange"
"1525","fast-slow","sighted","sighted_10","yellow",6,"fast-slow-yellow"
"1526","fast-slow","sighted","sighted_10","green",4,"fast-slow-green"
"1527","fast-slow","sighted","sighted_10","blue",2,"fast-slow-blue"
"1528","fast-slow","sighted","sighted_10","purple",1,"fast-slow-purple"
"1529","fast-slow","sighted","sighted_10","brown",2,"fast-slow-brown"
"1530","fast-slow","sighted","sighted_10","black",2,"fast-slow-black"
"1531","cold-hot","sighted","sighted_11","white",1,"cold-hot-white"
"1532","cold-hot","sighted","sighted_11","red",7,"cold-hot-red"
"1533","cold-hot","sighted","sighted_11","orange",7,"cold-hot-orange"
"1534","cold-hot","sighted","sighted_11","yellow",5,"cold-hot-yellow"
"1535","cold-hot","sighted","sighted_11","green",2,"cold-hot-green"
"1536","cold-hot","sighted","sighted_11","blue",1,"cold-hot-blue"
"1537","cold-hot","sighted","sighted_11","purple",5,"cold-hot-purple"
"1538","cold-hot","sighted","sighted_11","brown",5,"cold-hot-brown"
"1539","cold-hot","sighted","sighted_11","black",3,"cold-hot-black"
"1540","ripe-unripe","sighted","sighted_11","white",7,"ripe-unripe-white"
"1541","ripe-unripe","sighted","sighted_11","red",3,"ripe-unripe-red"
"1542","ripe-unripe","sighted","sighted_11","orange",2,"ripe-unripe-orange"
"1543","ripe-unripe","sighted","sighted_11","yellow",5,"ripe-unripe-yellow"
"1544","ripe-unripe","sighted","sighted_11","green",6,"ripe-unripe-green"
"1545","ripe-unripe","sighted","sighted_11","blue",6,"ripe-unripe-blue"
"1546","ripe-unripe","sighted","sighted_11","purple",5,"ripe-unripe-purple"
"1547","ripe-unripe","sighted","sighted_11","brown",4,"ripe-unripe-brown"
"1548","ripe-unripe","sighted","sighted_11","black",7,"ripe-unripe-black"
"1549","new-old","sighted","sighted_11","white",1,"new-old-white"
"1550","new-old","sighted","sighted_11","red",7,"new-old-red"
"1551","new-old","sighted","sighted_11","orange",6,"new-old-orange"
"1552","new-old","sighted","sighted_11","yellow",3,"new-old-yellow"
"1553","new-old","sighted","sighted_11","green",4,"new-old-green"
"1554","new-old","sighted","sighted_11","blue",5,"new-old-blue"
"1555","new-old","sighted","sighted_11","purple",6,"new-old-purple"
"1556","new-old","sighted","sighted_11","brown",7,"new-old-brown"
"1557","new-old","sighted","sighted_11","black",2,"new-old-black"
"1558","submissive-aggressive","sighted","sighted_11","white",7,"submissive-aggressive-white"
"1559","submissive-aggressive","sighted","sighted_11","red",7,"submissive-aggressive-red"
"1560","submissive-aggressive","sighted","sighted_11","orange",6,"submissive-aggressive-orange"
"1561","submissive-aggressive","sighted","sighted_11","yellow",1,"submissive-aggressive-yellow"
"1562","submissive-aggressive","sighted","sighted_11","green",2,"submissive-aggressive-green"
"1563","submissive-aggressive","sighted","sighted_11","blue",4,"submissive-aggressive-blue"
"1564","submissive-aggressive","sighted","sighted_11","purple",3,"submissive-aggressive-purple"
"1565","submissive-aggressive","sighted","sighted_11","brown",5,"submissive-aggressive-brown"
"1566","submissive-aggressive","sighted","sighted_11","black",7,"submissive-aggressive-black"
"1567","selfless-jealous","sighted","sighted_11","white",2,"selfless-jealous-white"
"1568","selfless-jealous","sighted","sighted_11","red",5,"selfless-jealous-red"
"1569","selfless-jealous","sighted","sighted_11","orange",3,"selfless-jealous-orange"
"1570","selfless-jealous","sighted","sighted_11","yellow",2,"selfless-jealous-yellow"
"1571","selfless-jealous","sighted","sighted_11","green",6,"selfless-jealous-green"
"1572","selfless-jealous","sighted","sighted_11","blue",1,"selfless-jealous-blue"
"1573","selfless-jealous","sighted","sighted_11","purple",7,"selfless-jealous-purple"
"1574","selfless-jealous","sighted","sighted_11","brown",6,"selfless-jealous-brown"
"1575","selfless-jealous","sighted","sighted_11","black",4,"selfless-jealous-black"
"1576","active-passive","sighted","sighted_11","white",7,"active-passive-white"
"1577","active-passive","sighted","sighted_11","red",4,"active-passive-red"
"1578","active-passive","sighted","sighted_11","orange",5,"active-passive-orange"
"1579","active-passive","sighted","sighted_11","yellow",7,"active-passive-yellow"
"1580","active-passive","sighted","sighted_11","green",1,"active-passive-green"
"1581","active-passive","sighted","sighted_11","blue",2,"active-passive-blue"
"1582","active-passive","sighted","sighted_11","purple",6,"active-passive-purple"
"1583","active-passive","sighted","sighted_11","brown",6,"active-passive-brown"
"1584","active-passive","sighted","sighted_11","black",3,"active-passive-black"
"1585","like-dislike","sighted","sighted_11","white",5,"like-dislike-white"
"1586","like-dislike","sighted","sighted_11","red",5,"like-dislike-red"
"1587","like-dislike","sighted","sighted_11","orange",3,"like-dislike-orange"
"1588","like-dislike","sighted","sighted_11","yellow",2,"like-dislike-yellow"
"1589","like-dislike","sighted","sighted_11","green",4,"like-dislike-green"
"1590","like-dislike","sighted","sighted_11","blue",3,"like-dislike-blue"
"1591","like-dislike","sighted","sighted_11","purple",4,"like-dislike-purple"
"1592","like-dislike","sighted","sighted_11","brown",6,"like-dislike-brown"
"1593","like-dislike","sighted","sighted_11","black",7,"like-dislike-black"
"1594","clean-dirty","sighted","sighted_11","white",1,"clean-dirty-white"
"1595","clean-dirty","sighted","sighted_11","red",4,"clean-dirty-red"
"1596","clean-dirty","sighted","sighted_11","orange",3,"clean-dirty-orange"
"1597","clean-dirty","sighted","sighted_11","yellow",2,"clean-dirty-yellow"
"1598","clean-dirty","sighted","sighted_11","green",4,"clean-dirty-green"
"1599","clean-dirty","sighted","sighted_11","blue",2,"clean-dirty-blue"
"1600","clean-dirty","sighted","sighted_11","purple",5,"clean-dirty-purple"
"1601","clean-dirty","sighted","sighted_11","brown",7,"clean-dirty-brown"
"1602","clean-dirty","sighted","sighted_11","black",6,"clean-dirty-black"
"1603","fresh-stale","sighted","sighted_11","white",3,"fresh-stale-white"
